,Car_name,Year,Price,Location,Status,Ratings,Mileage
2490,Toyota RAV 4,2003,"₦ 2,715,000","Rumukurushi, Port Harcourt",Foreign Used,5.0,"135,230 km"
2491,Toyota Corolla,2006,"₦ 2,815,000","Aba Road, Port Harcourt",Foreign Used,4.5,"390,270 km"
2492,Toyota Matrix,2007,"₦ 2,815,000","Aba Road, Port Harcourt",Foreign Used,4.7,"35,493 km"
2493,Toyota Matrix,2009,"₦ 3,215,000","Aba Road, Port Harcourt",Foreign Used,4.6,"136,321 km"
2494,Lexus ES 300,2006,"₦ 3,365,000","Aba Road, Port Harcourt",Foreign Used,4.4,"164,353 km"
2495,Toyota Sienna,2004,"₦ 3,015,000","Rumuola, Port Harcourt",Foreign Used,4.6,"80,982 km"
2496,Mercedes-Benz 350,2008,"₦ 6,015,000","Rumuola, Port Harcourt",Foreign Used,4.7,"12,134 km"
2497,Lexus GX 460,2012,"₦ 15,515,000","Berger Mkt, Lagos",Foreign Used,5.0,"129,891 km"
2498,Lexus GX 470,2006,"₦ 7,115,000","Berger Mkt, Lagos",Foreign Used,5.0,"129,671 km"
2499,Lexus GX 460,2011,"₦ 15,015,000","Berger Mkt, Lagos",Foreign Used,5.0,"75,616 km"
2500,Lexus ES 350,2015,"₦ 9,315,000","Sangotedo, Lekki, Lagos",Foreign Used,4.9,"93,305 km"
2501,Toyota RAV 4,2009,"₦ 4,650,000","Alimosho, Lagos",Foreign Used,5.0,"233,702 km"
2502,Toyota Venza,2009,"₦ 4,965,000","Alimosho, Lagos",Locally Used,4.8,"84,678 km"
2503,Toyota Camry,2012,"₦ 4,740,000","Ago, Lagos",Foreign Used,4.8,"122,592 km"
2504,Toyota Sienna,2012,"₦ 5,265,000","Ago, Lagos",Foreign Used,4.9,"58,125 km"
2505,Lexus IS 350,2007,"₦ 4,215,000","Ago, Lagos",Foreign Used,4.8,"78,650 km"
2506,Lexus ES 350,2008,"₦ 5,015,000","Lagos, Lagos",Foreign Used,5.0,"56,421 km"
2507,Toyota Sienna,2011,"₦ 5,989,000","Ago, Lagos",Foreign Used,4.9,"60,685 km"
2508,Lexus GX 470,2004,"₦ 5,160,000","Ago, Lagos",Foreign Used,4.9,"95,946 km"
2509,Toyota Camry,2011,"₦ 3,690,000","Alimosho, Lagos",Foreign Used,4.7,"157,127 km"
2510,Toyota Camry,2009,"₦ 2,115,000","Ijegun, Lagos",Foreign Used,4.2,"143,862 km"
2511,Toyota Camry,2012,"₦ 2,915,000","Ikota, Lekki, Lagos",Locally Used,4.3,"7,803 km"
2512,Honda Accord,2003,"₦ 915,000","Mushin, Lagos",Locally Used,4.7,"156,935 km"
2513,Mercedes-Benz ML 400,2015,"₦ 13,165,000","Ikota, Lekki, Lagos",Foreign Used,4.6,"24,555 km"
2514,Lexus ES 300,2006,"₦ 2,115,000","Mushin, Lagos",Locally Used,4.7,"156,325 km"
2515,Lexus RX 350,2009,"₦ 3,315,000","Meiran, Lagos",Locally Used,4.5,"265,425 km"
2516,Toyota Camry,2007,"₦ 3,015,000","Ago, Lagos",Foreign Used,4.8,"125,778 km"
2517,Toyota Avensis Verso,2003,"₦ 3,815,000","Berger Mkt, Lagos",Foreign Used,5.0,"232,028 km"
2518,Toyota Camry,2011,"₦ 3,615,000","Ikota, Lekki, Lagos",Foreign Used,4.9,"264,140 km"
2519,Toyota Sienna,2011,"₦ 6,515,000","Ikota, Lekki, Lagos",Foreign Used,4.5,"193,994 km"
2520,Lexus LX 570,2014,"₦ 20,015,000","Ikota, Lekki, Lagos",Foreign Used,4.8,"87,510 km"
2521,Jeep Wrangler,2010,"₦ 12,015,000","Ikota, Lekki, Lagos",Foreign Used,4.9,"24,209 km"
2522,Toyota Landcruiser Prado,2017,"₦ 26,015,000","Ikota, Lekki, Lagos",Foreign Used,5.0,"25,847 km"
2523,Lexus GX 470,2008,"₦ 7,515,000","Ikota, Lekki, Lagos",Foreign Used,4.7,"77,932 km"
2524,Mercedes-Benz C 300,2015,"₦ 13,715,000","Agidingbi, Lagos",Foreign Used,4.7,"87,303 km"
2525,Lexus ES 350,2008,"₦ 4,615,000","Ogba, Lagos",Foreign Used,4.8,"218,865 km"
2526,Toyota Camry,2007,"₦ 3,515,000","Berger Mkt, Lagos",Foreign Used,5.0,"147,446 km"
2527,Acura MDX,2008,"₦ 4,515,000","Lagos, Lagos",Foreign Used,5.0,"75,760 km"
2528,Toyota Camry,2007,"₦ 3,515,000","Berger Mkt, Lagos",Foreign Used,5.0,"232,072 km"
2529,Toyota Camry,2007,"₦ 4,315,000","Berger Mkt, Lagos",Foreign Used,5.0,"105,221 km"
2530,Toyota Camry,2007,"₦ 3,515,000","Berger Mkt, Lagos",Foreign Used,5.0,"145,701 km"
2531,Land Rover Range Rover Velar,2019,"₦ 44,015,000","Agidingbi, Lagos",Foreign Used,4.9,"5,968 km"
2532,Lexus GX 470,2008,"₦ 6,215,000","Lagos, Lagos",Foreign Used,5.0,"87,065 km"
2533,Toyota Camry,2005,"₦ 2,325,000","Agidingbi, Lagos",Foreign Used,4.8,"186,484 km"
2534,Lexus GX 470,2004,"₦ 6,015,000","Lagos, Lagos",Foreign Used,5.0,"109,251 km"
2535,Toyota Corolla,2011,"₦ 3,665,000","Surulere, Lagos",Foreign Used,4.7,"96,131 km"
2536,Toyota Picnic,2000,"₦ 2,715,000","Lagos, Lagos",Foreign Used,5.0,"365,336 km"
2537,Toyota Camry,2012,"₦ 3,015,000","Ipaja, Lagos",Locally Used,4.2,"46,537 km"
2538,Lexus GS 300,2002,"₦ 2,915,000","Gwarinpa, Abuja",Foreign Used,4.9,"100,038 km"
2539,Toyota Camry,2008,"₦ 4,715,000","Lagos, Lagos",Foreign Used,5.0,"216,280 km"
2540,Toyota Camry,2008,"₦ 3,915,000","Lagos, Lagos",Foreign Used,5.0,"212,180 km"
2541,Toyota RAV 4,2005,"₦ 2,365,000","Ipaja, Lagos",Foreign Used,4.5,"340,944 km"
2542,Toyota Camry,2009,"₦ 3,215,000","Lagos, Lagos",Foreign Used,5.0,"110,496 km"
2543,Toyota Highlander,2014,"₦ 13,515,000","Agidingbi, Lagos",Foreign Used,4.9,"115,978 km"
2544,Lexus ES 350,2009,"₦ 4,615,000","Ipaja, Lagos",Foreign Used,4.7,"160,120 km"
2545,Toyota Hiace,2010,"₦ 9,815,000","Shomolu, Lagos",Locally Used,4.5,"57,124 km"
2546,Toyota Camry,2007,"₦ 3,215,000","Gwarinpa, Abuja",Foreign Used,5.0,"175,276 km"
2547,Ford Edge,2007,"₦ 3,215,000","Ikota, Lekki, Lagos",Foreign Used,4.8,"192,774 km"
2548,Ford Edge,2014,"₦ 3,615,000","Iju, Lagos",Locally Used,4.9,"168,484 km"
2549,Hyundai i20,2013,"₦ 6,165,000","Lagos, Lagos",Foreign Used,5.0,"65,321 km"
2550,BMW 328,2016,"₦ 11,665,000","Lagos, Lagos",Foreign Used,5.0,"7,000 km"
2551,Toyota Camry,2011,"₦ 2,715,000","Iju, Lagos",Locally Used,4.6,"57,359 km"
2552,Honda Crosstour,2010,"₦ 5,315,000","Ipaja, Lagos",Foreign Used,4.8,"128,319 km"
2553,Honda Crosstour,2012,"₦ 5,815,000","Ipaja, Lagos",Foreign Used,4.5,"99,469 km"
2554,Mercedes-Benz CLA 250,2014,"₦ 10,665,000","Lagos, Lagos",Foreign Used,5.0,"61,742 km"
2555,Toyota Highlander,2015,"₦ 14,515,000","Festac, Lagos",Foreign Used,4.7,"189,033 km"
2556,Land Rover Range Rover Sport,2019,"₦ 59,665,000","Lagos, Lagos",Foreign Used,5.0,"25,702 km"
2557,Lexus ES 350,2016,"₦ 15,015,000","Surulere, Lagos",Foreign Used,4.9,"153,497 km"
2558,Range Rover HSE LR4,2010,"₦ 16,015,000","Festac, Lagos",Foreign Used,4.9,16 km
2559,Toyota Corolla,2008,"₦ 2,765,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"252,871 km"
2560,Toyota Sienna,2008,"₦ 2,745,000","Ikeja, Lagos",Foreign Used,4.7,"183,367 km"
2561,Toyota Camry,2007,"₦ 3,565,000","Festac, Lagos",Foreign Used,4.6,"75,757 km"
2562,Toyota Corolla,2015,"₦ 5,865,000","Festac, Lagos",Foreign Used,5.0,"126,288 km"
2563,Toyota Camry,2018,"₦ 12,515,000","VGC, Lagos",Foreign Used,5.0,"61,750 km"
2564,Toyota Sequoia,2010,"₦ 10,515,000","New road, Lekki, Lagos",Foreign Used,4.7,"105,417 km"
2565,Toyota Landcruiser Prado,2013,"₦ 17,215,000","Jakande, Lekki, Lagos",Foreign Used,4.7,"47,091 km"
2566,Lexus ES 350,2007,"₦ 4,515,000","Ikeja, Lagos",Foreign Used,4.9,"65,305 km"
2567,Toyota Avalon,2013,"₦ 7,315,000","Ikate, Lekki, Lagos",Foreign Used,4.8,"226,294 km"
2568,Mercedes-Benz GLK 350,2010,"₦ 6,315,000","Ikate, Lekki, Lagos",Foreign Used,4.8,"103,815 km"
2569,Toyota Venza,2012,"₦ 7,740,000","Surulere, Lagos",Foreign Used,4.5,"98,646 km"
2570,Ford Edge,2011,"₦ 5,055,000","Surulere, Lagos",Foreign Used,4.7,"120,514 km"
2571,Toyota Highlander,2017,"₦ 18,171,000","Surulere, Lagos",Foreign Used,4.8,"46,236 km"
2572,Toyota Sienna,1999,"₦ 1,415,000","Surulere, Lagos",Locally Used,4.4,"211,341 km"
2573,Honda Pilot,2010,"₦ 5,665,000","Festac, Lagos",Foreign Used,5.0,"133,609 km"
2574,Toyota Highlander,2001,"₦ 3,015,000","Surulere, Lagos",Foreign Used,4.5,"215,669 km"
2575,Mercedes-Benz CLK 350,2014,"₦ 10,015,000","Ikeja, Lagos",Foreign Used,4.9,"94,953 km"
2576,Mercedes-Benz CLK 350,2014,"₦ 10,015,000","Ikeja, Lagos",Foreign Used,4.9,"104,387 km"
2577,Mercedes-Benz GLK 350,2013,"₦ 10,015,000","Ikeja, Lagos",Foreign Used,4.7,"127,905 km"
2578,Toyota Camry,2013,"₦ 5,315,000","Ikota, Lekki, Lagos",Foreign Used,4.8,"62,055 km"
2579,Toyota Sienna,2001,"₦ 2,415,000","Surulere, Lagos",Foreign Used,4.5,"131,663 km"
2580,Ford F 150,2004,"₦ 2,615,000","Meiran, Lagos",Foreign Used,4.7,"246,994 km"
2581,Acura MDX,2013,"₦ 6,015,000","Shomolu, Lagos",Foreign Used,4.3,"130,698 km"
2582,Lexus RX 330,2004,"₦ 4,465,000","Surulere, Lagos",Foreign Used,4.6,"83,650 km"
2583,Ford Transit Connect,2010,"₦ 3,615,000","Surulere, Lagos",Foreign Used,4.6,"112,234 km"
2584,Toyota Corolla,2013,"₦ 4,515,000","Surulere, Lagos",Foreign Used,4.7,"70,626 km"
2585,Toyota Highlander,2015,"₦ 17,015,000","Gwarinpa, Abuja",Foreign Used,5.0,"71,657 km"
2586,Lexus NX 300,2018,"₦ 15,165,000","Ikota, Lekki, Lagos",Foreign Used,5.0,"43,895 km"
2587,Honda Accord,2018,"₦ 11,847,000","Ojodu Berger, Lagos",Foreign Used,4.9,"12,748 km"
2588,Toyota Camry,2018,"₦ 13,665,000","Ikota, Lekki, Lagos",Foreign Used,5.0,"30,430 km"
2589,Lexus RX 350,2008,"₦ 5,160,000","Ojodu Berger, Lagos",Foreign Used,4.7,"144,801 km"
2590,Mercedes-Benz GLC 300,2016,"₦ 25,165,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"23,837 km"
2591,Volkswagen T4 Caravelle,2001,"₦ 2,215,000","Lagos, Lagos",Foreign Used,5.0,"251,575 km"
2592,Mercedes-Benz CLS 550,2010,"₦ 7,665,000","Ikota, Lekki, Lagos",Foreign Used,5.0,"171,507 km"
2593,Toyota Hilux,2019,"₦ 22,015,000","Surulere, Lagos",Foreign Used,5.0,"23,529 km"
2594,Volkswagen T4 Caravelle,2002,"₦ 3,115,000","Lagos, Lagos",Foreign Used,5.0,"376,989 km"
2595,Toyota Highlander,2005,"₦ 3,815,000","Igando, Lagos",Foreign Used,5.0,"262,355 km"
2596,Volkswagen T4 Caravelle,2000,"₦ 2,565,000","Lagos, Lagos",Foreign Used,5.0,"263,551 km"
2597,Lexus RX 350,2008,"₦ 4,515,000","Igando, Lagos",Foreign Used,5.0,"85,894 km"
2598,Volkswagen T4 Caravelle,2001,"₦ 2,415,000","Lagos, Lagos",Foreign Used,5.0,"334,005 km"
2599,Honda Accord,2008,"₦ 3,215,000","Ajah, Lagos",Foreign Used,4.6,"12,345 km"
2600,Ford Taurus,2011,"₦ 4,815,000","Ajah, Lagos",Foreign Used,4.8,"195,519 km"
2601,Toyota Corolla,2015,"₦ 5,515,000","Abule Egba, Lagos",Foreign Used,4.8,"57,124 km"
2602,Toyota Land Cruiser,2019,"₦ 37,015,000","Victoria Island, Lagos",New,5.0,46 km
2603,Infiniti QX80,2019,"₦ 38,015,000","Victoria Island, Lagos",New,5.0,815 km
2604,Toyota Camry,2019,"₦ 23,015,000","Victoria Island, Lagos",Foreign Used,5.0,"2,878 km"
2605,Toyota Sienna,2017,"₦ 12,515,000","Lekki Pennisula, Lekki, Lagos",Foreign Used,5.0,"44,669 km"
2606,Lexus ES 350,2020,"₦ 47,015,000","Lekki Pennisula, Lekki, Lagos",New,5.0,69 km
2607,Lexus IS 250,2011,"₦ 6,015,000","Kubwa Express, Abuja",Foreign Used,5.0,"66,350 km"
2608,Mercedes-Benz C 300,2010,"₦ 4,565,000","Abule Egba, Lagos",Foreign Used,4.8,"145,389 km"
2609,Volkswagen T4 Caravelle,2002,"₦ 2,815,000","Lagos, Lagos",Foreign Used,5.0,"361,903 km"
2610,Volkswagen T4 Caravelle,2000,"₦ 2,715,000","Lagos, Lagos",Foreign Used,5.0,"181,898 km"
2611,Toyota Venza,2013,"₦ 9,715,000","Berger Mkt, Lagos",Foreign Used,5.0,"56,216 km"
2612,Lexus ES 350,2008,"₦ 4,215,000","Berger Mkt, Lagos",Foreign Used,5.0,"141,096 km"
2613,Toyota Camry,2012,"₦ 5,815,000","Berger Mkt, Lagos",Foreign Used,5.0,"89,110 km"
2614,Honda Pilot,2006,"₦ 2,565,000","Ago, Lagos",Foreign Used,5.0,"211,694 km"
2615,Toyota Highlander,2013,"₦ 7,515,000","Berger Mkt, Lagos",Foreign Used,5.0,"139,895 km"
2616,Acura MDX,2009,"₦ 4,115,000","Festac, Lagos",Foreign Used,4.9,"120,666 km"
2617,Hyundai i10,1998,"₦ 665,000","Apapa, Lagos",Foreign Used,4.9,"156,875 km"
2618,Volkswagen T5 Transporter,1999,"₦ 3,515,000","Apapa, Lagos",New,5.0,"125,874 km"
2619,Toyota Tacoma,2005,"₦ 6,615,000","Kubwa Express, Abuja",Foreign Used,4.8,"270,971 km"
2620,Toyota Camry,2010,"₦ 3,115,000","Eliozu, Port Harcourt",Foreign Used,5.0,"146,000 km"
2621,Toyota Camry,2005,"₦ 3,015,000","Town, Port Harcourt",Foreign Used,4.8,"13,628 km"
2622,Toyota Corolla,2003,"₦ 2,765,000","Town, Port Harcourt",Foreign Used,4.7,"75,824 km"
2623,Lexus IS 250,2008,"₦ 5,015,000","Kubwa Express, Abuja",Foreign Used,4.8,"92,442 km"
2624,Lexus RX 350,2010,"₦ 7,946,000","Lagos Ibadan Express Way, Lagos",Foreign Used,4.9,"138,883 km"
2625,Volkswagen T4 Caravelle,2002,"₦ 2,515,000","Lagos, Lagos",Foreign Used,5.0,"205,500 km"
2626,Lexus ES 350,2010,"₦ 5,268,000","Ojodu Berger, Lagos",Foreign Used,4.9,"102,820 km"
2627,Volkswagen T4 Caravelle,2000,"₦ 2,565,000","Lagos, Lagos",Foreign Used,5.0,"499,743 km"
2628,Toyota Highlander,2014,"₦ 16,015,000","Gwarinpa, Abuja",Foreign Used,5.0,"71,657 km"
2629,Land Rover Range Rover Sport,2013,"₦ 8,665,000","Lagos, Lagos",Foreign Used,5.0,"150,051 km"
2630,Hyundai Elantra,2013,"₦ 2,215,000","Alimosho, Lagos",Locally Used,4.6,"206,049 km"
2631,Toyota Hiace,2010,"₦ 7,615,000","Anthony, Lagos",Locally Used,4.5,"75,121 km"
2632,Kia Optima,2015,"₦ 5,715,000","Ilupeju, Lagos",Foreign Used,4.7,"122,522 km"
2633,Toyota Hilux,2021,"₦ 40,015,000","Kubwa Express, Abuja",New,4.8,443 km
2634,Mercedes-Benz E 350,2014,"₦ 11,895,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"181,381 km"
2635,Lexus ES 350,2008,"₦ 4,515,000","New road, Lekki, Lagos",Foreign Used,4.6,"95,446 km"
2636,Toyota RAV 4,2015,"₦ 7,515,000","Chevron, Lekki, Lagos",Foreign Used,4.8,"99,841 km"
2637,Toyota Camry,2016,"₦ 7,865,000","Ipaja, Lagos",Foreign Used,4.9,"98,134 km"
2638,Toyota Hilux,2021,"₦ 40,015,000","Kubwa Express, Abuja",New,5.0,33 km
2639,Toyota Camry,2011,"₦ 3,865,000","New road, Lekki, Lagos",Foreign Used,4.9,"70,424 km"
2640,Honda Accord,2015,"₦ 6,015,000","Chevron, Lekki, Lagos",Foreign Used,4.6,"95,105 km"
2641,Acura MDX,2012,"₦ 7,015,000","New road, Lekki, Lagos",Foreign Used,4.2,"156,455 km"
2642,Ford Edge,2011,"₦ 5,515,000","Kubwa Express, Abuja",Foreign Used,5.0,"122,531 km"
2643,Mercedes-Benz C 300,2016,"₦ 13,887,000","Ojodu Berger, Lagos",Foreign Used,5.0,"42,323 km"
2644,MINI Cooper S,2007,"₦ 4,015,000","New road, Lekki, Lagos",Foreign Used,4.5,"150,448 km"
2645,Audi Q5,2012,"₦ 7,815,000","Ilupeju, Lagos",Foreign Used,4.7,"167,925 km"
2646,Toyota Venza,2012,"₦ 7,815,000","Ilupeju, Lagos",Foreign Used,4.9,"111,206 km"
2647,Toyota Camry,2015,"₦ 7,015,000","New road, Lekki, Lagos",Foreign Used,4.7,"78,000 km"
2648,Toyota Camry,2007,"₦ 3,215,000","New road, Lekki, Lagos",Foreign Used,4.9,"105,204 km"
2649,Toyota Highlander,2013,"₦ 7,515,000","Igando, Lagos",Foreign Used,5.0,"78,680 km"
2650,Mazda CX-9,2011,"₦ 4,715,000","Ikoyi, Lagos",Foreign Used,4.7,"89,661 km"
2651,Toyota Camry,2016,"₦ 7,122,000","Igando, Lagos",Foreign Used,5.0,"93,256 km"
2652,Lexus RX 350,2018,"₦ 24,515,000","Oniru, Lagos",Foreign Used,5.0,"59,235 km"
2653,Lexus RX 350,2019,"₦ 26,515,000","New road, Lekki, Lagos",Foreign Used,4.9,"10,817 km"
2654,Toyota Highlander,2005,"₦ 5,215,000","Gwarinpa, Abuja",Foreign Used,4.8,"164,534 km"
2655,Toyota Venza,2010,"₦ 6,965,000","Festac, Lagos",Foreign Used,4.7,"98,382 km"
2656,Toyota Highlander,2005,"₦ 3,665,000","Festac, Lagos",Foreign Used,4.7,"97,407 km"
2657,Toyota Sienna,2008,"₦ 3,665,000","Festac, Lagos",Foreign Used,5.0,"225,737 km"
2658,Toyota Sienna,2008,"₦ 3,665,000","Festac, Lagos",Foreign Used,4.7,"180,349 km"
2659,Mercedes-Benz S 550,2017,"₦ 46,015,000","Isolo, Lagos",Foreign Used,4.9,"38,741 km"
2660,Nissan Rogue,2015,"₦ 9,665,000","Lagos, Lagos",Foreign Used,5.0,"69,074 km"
2661,Mercedes-Benz E 350,2015,"₦ 9,615,000","Ajah, Lagos",Foreign Used,4.9,"37,524 km"
2662,Lexus RX 350,2018,"₦ 18,515,000","Surulere, Lagos",Foreign Used,4.8,"59,155 km"
2663,Toyota Camry,2012,"₦ 4,315,000","Surulere, Lagos",Foreign Used,4.7,"205,946 km"
2664,Mercedes-Benz E 350,2010,"₦ 6,715,000","Ajah, Lagos",Foreign Used,5.0,"240,403 km"
2665,Lexus RX 350,2013,"₦ 8,615,000","Surulere, Lagos",Foreign Used,4.8,"121,113 km"
2666,Mercedes-Benz C 300,2011,"₦ 5,715,000","Ago, Lagos",Foreign Used,4.7,"112,872 km"
2667,Ford Edge,2011,"₦ 4,315,000","Ilupeju, Lagos",Foreign Used,4.9,"135,414 km"
2668,Lexus RX 350,2010,"₦ 7,965,000","Surulere, Lagos",Foreign Used,4.8,"113,010 km"
2669,Mercedes-Benz GL 450,2007,"₦ 5,815,000","Ikota, Lekki, Lagos",Foreign Used,4.5,"101,968 km"
2670,Acura MDX,2005,"₦ 2,615,000","Ipaja, Lagos",Foreign Used,4.4,"224,760 km"
2671,Lexus ES 350,2013,"₦ 9,145,000","Surulere, Lagos",Foreign Used,4.8,"113,211 km"
2672,Mercedes-Benz C 300,2009,"₦ 5,715,000","Ajah, Lagos",Foreign Used,4.9,"120,004 km"
2673,Toyota Matrix,2009,"₦ 3,375,000","Lagos Ibadan Express Way, Lagos",Foreign Used,4.9,"135,064 km"
2674,Hummer H3,2006,"₦ 3,815,000","Surulere, Lagos",Foreign Used,4.0,"138,978 km"
2675,Toyota Highlander,2015,"₦ 16,665,000","Lagos, Lagos",Foreign Used,5.0,"41,204 km"
2676,BMW 740,2015,"₦ 30,615,000","Lagos Ibadan Express Way, Lagos",Foreign Used,4.9,"81,903 km"
2677,Toyota Avensis,2018,"₦ 13,665,000","Lagos, Lagos",New,5.0,124 km
2678,Toyota Highlander,2017,"₦ 17,865,000","Lagos Ibadan Express Way, Lagos",Foreign Used,4.9,"44,482 km"
2679,Toyota Tacoma,2012,"₦ 8,358,000","Ojodu Berger, Lagos",Foreign Used,4.9,"92,666 km"
2680,Lexus RX 350,2017,"₦ 18,987,000","Ojodu Berger, Lagos",Foreign Used,4.9,"53,834 km"
2681,Toyota Sienna,2008,"₦ 4,005,000","Lagos Ibadan Express Way, Lagos",Foreign Used,4.8,"8,693 km"
2682,Toyota Camry,2019,"₦ 13,515,000","Ikota, Lekki, Lagos",Foreign Used,4.8,"63,548 km"
2683,Hyundai Sonata,2011,"₦ 4,515,000","Eliozu, Port Harcourt",Foreign Used,4.7,"204,924 km"
2684,Lexus ES 350,2010,"₦ 6,215,000","Eliozu, Port Harcourt",Foreign Used,4.8,"140,997 km"
2685,Hyundai Sonata,2012,"₦ 4,715,000","Eliozu, Port Harcourt",Foreign Used,4.8,"86,656 km"
2686,Toyota RAV 4,2015,"₦ 7,050,000","Chevron, Lekki, Lagos",Foreign Used,4.8,"118,354 km"
2687,Lexus GS 300,2006,"₦ 3,715,000","Shomolu, Lagos",Foreign Used,4.4,"178,757 km"
2688,Mercedes-Benz E 550,2013,"₦ 9,970,000","Lagos, Lagos",Foreign Used,5.0,"64,767 km"
2689,Toyota Camry,2018,"₦ 14,665,000","Lagos, Lagos",Foreign Used,5.0,"564,786 km"
2690,Toyota Camry,2017,"₦ 8,665,000","Lagos, Lagos",Foreign Used,5.0,"35,751 km"
2691,Toyota Highlander,2016,"₦ 15,515,000","Surulere, Lagos",Foreign Used,4.7,"62,498 km"
2692,Volkswagen Jetta,2001,"₦ 615,000","Arepo, Ogun",Locally Used,4.8,"357,039 km"
2693,Toyota Tundra,2010,"₦ 9,800,000","Alimosho, Lagos",Foreign Used,4.9,"86,241 km"
2694,Toyota 4-Runner,2010,"₦ 8,665,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"66,064 km"
2695,Lexus ES 350,2016,"₦ 13,165,000","Ikate, Lekki, Lagos",Foreign Used,5.0,"33,450 km"
2696,Nissan Sentra,2015,"₦ 5,515,000","Ikate, Lekki, Lagos",Foreign Used,4.6,"25,044 km"
2697,Toyota Venza,2011,"₦ 4,815,000","Ikota, Lekki, Lagos",Locally Used,4.5,"112,146 km"
2698,Toyota Sienna,2007,"₦ 3,315,000","VGC, Lagos",Foreign Used,5.0,"78,453 km"
2699,Toyota Venza,2014,"₦ 8,315,000","Ikota, Lekki, Lagos",Foreign Used,4.6,"138,235 km"
2700,Ford Edge,2007,"₦ 2,815,000","Isolo, Lagos",New,4.7,"240,133 km"
2701,Mercedes-Benz C 350,2008,"₦ 2,815,000","Eliozu, Port Harcourt",Locally Used,3.9,"235,942 km"
2702,Toyota Landcruiser Prado,2017,"₦ 23,985,000","Ogba, Lagos",Foreign Used,5.0,"8,905 km"
2703,Toyota Landcruiser Prado,2015,"₦ 23,985,000","Ogba, Lagos",Foreign Used,4.9,"56,963 km"
2704,Lexus RX 350,2018,"₦ 22,435,000","Ogba, Lagos",Foreign Used,5.0,"3,100 km"
2705,Hyundai Santa Fe,2018,"₦ 16,335,000","Ogba, Lagos",New,5.0,200 km
2706,Lexus GX 460,2019,"₦ 31,635,000","Ogba, Lagos",Foreign Used,4.9,"36,855 km"
2707,Land Rover Range Rover Vogue,2016,"₦ 38,735,000","Ogba, Lagos",Foreign Used,4.9,"52,283 km"
2708,Toyota Hiace,2006,"₦ 7,515,000","Rumuomasi, Port Harcourt",Locally Used,4.6,"283,444 km"
2709,Toyota Hilux,2012,"₦ 9,015,000","Rumuomasi, Port Harcourt",Locally Used,4.5,"83,716 km"
2710,Lexus ES 350,2014,"₦ 10,215,000","Jahi, Abuja",Foreign Used,4.7,"21,588 km"
2711,Toyota 4-Runner,2004,"₦ 3,915,000","Lagos, Lagos",Foreign Used,5.0,"85,944 km"
2712,Toyota Hiace,2000,"₦ 3,915,000","Mile 2, Lagos",Foreign Used,4.9,"205,234 km"
2713,Mercedes-Benz C 250,2014,"₦ 6,515,000","Ogba, Lagos",Foreign Used,4.8,"97,056 km"
2714,Lexus RX 350,2017,"₦ 23,015,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"43,879 km"
2715,Toyota 4-Runner,2018,"₦ 28,015,000","Ikate, Lekki, Lagos",Foreign Used,5.0,"19,845 km"
2716,Mercedes-Benz ML 350,2013,"₦ 11,515,000","Ikate, Lekki, Lagos",Foreign Used,4.9,"79,541 km"
2717,Toyota Hiace,2000,"₦ 3,915,000","Mile 2, Lagos",Foreign Used,4.9,"280,235 km"
2718,Honda Odyssey,2006,"₦ 2,365,000","Ikoyi, Lagos",Foreign Used,4.3,"101,703 km"
2719,Toyota Hiace,2000,"₦ 3,415,000","Ojodu Berger, Lagos",Foreign Used,4.1,"206,903 km"
2720,Mercedes-Benz ML 350,2007,"₦ 4,915,000","Ogba, Lagos",Foreign Used,4.8,"170,892 km"
2721,Lexus IS 250,2006,"₦ 3,815,000","Ogba, Lagos",Foreign Used,4.7,"65,248 km"
2722,Nissan Sentra,2008,"₦ 2,515,000","Rumuomasi, Port Harcourt",Locally Used,5.0,"73,381 km"
2723,Toyota Tacoma,2009,"₦ 6,865,000","Victoria Island, Lagos",Foreign Used,4.7,"112,238 km"
2724,Toyota Highlander,2014,"₦ 12,255,000","Ikoyi, Lagos",Foreign Used,4.6,"60,221 km"
2725,Toyota Hiace,2000,"₦ 3,515,000","Ojodu Berger, Lagos",Foreign Used,4.1,"95,468 km"
2726,Toyota Hiace,2000,"₦ 3,515,000","Ojodu Berger, Lagos",Foreign Used,4.1,"107,931 km"
2727,Toyota Hiace,2000,"₦ 3,515,000","Ojodu Berger, Lagos",Foreign Used,4.2,"103,998 km"
2728,Toyota Hiace,2000,"₦ 3,515,000","Ojodu Berger, Lagos",Foreign Used,4.2,"64,767 km"
2729,Lexus IS 250,2006,"₦ 4,015,000","Ikota, Lekki, Lagos",Foreign Used,4.7,"86,600 km"
2730,Mercedes-Benz ML 350,2007,"₦ 4,665,000","Ikoyi, Lagos",Foreign Used,4.7,"127,487 km"
2731,Lexus ES 350,2011,"₦ 5,715,000","Ikoyi, Lagos",Foreign Used,4.8,"70,436 km"
2732,Lexus ES 350,2009,"₦ 4,615,000","Ikoyi, Lagos",Foreign Used,4.5,"184,826 km"
2733,Toyota Camry,2012,"₦ 5,815,000","Katampe, Abuja",Foreign Used,4.9,"51,930 km"
